rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency,query_year
20250318000466,11011,2024,01649204,483650,CFS,연결재무제표,BS,재무상태표,유동자산,제 9 기,2024.12.31 현재,"128,308,613,752",제 8 기,2023.12.31 현재,"73,534,860,990",제 7 기,2022.12.31 현재,"36,367,952,162",1,KRW,2024
20250318000466,11011,2024,01649204,483650,CFS,연결재무제표,BS,재무상태표,비유동자산,제 9 기,2024.12.31 현재,"7,799,551,441",제 8 기,2023.12.31 현재,"4,468,748,136",제 7 기,2022.12.31 현재,"2,987,618,289",3,KRW,2024
20250318000466,11011,2024,01649204,483650,CFS,연결재무제표,BS,재무상태표,자산총계,제 9 기,2024.12.31 현재,"136,108,165,193",제 8 기,2023.12.31 현재,"78,003,609,126",제 7 기,2022.12.31 현재,"39,355,570,451",5,KRW,2024
20250318000466,11011,2024,01649204,483650,CFS,연결재무제표,BS,재무상태표,유동부채,제 9 기,2024.12.31 현재,"31,320,324,507",제 8 기,2023.12.31 현재,"56,037,891,135",제 7 기,2022.12.31 현재,"34,280,975,281",7,KRW,2024
20250318000466,11011,2024,01649204,483650,CFS,연결재무제표,BS,재무상태표,비유동부채,제 9 기,2024.12.31 현재,"2,718,768,216",제 8 기,2023.12.31 현재,"6,451,975,264",제 7 기,2022.12.31 현재,"3,382,533,584",9,KRW,2024
20250318000466,11011,2024,01649204,483650,CFS,연결재무제표,BS,재무상태표,부채총계,제 9 기,2024.12.31 현재,"34,039,092,723",제 8 기,2023.12.31 현재,"62,489,866,399",제 7 기,2022.12.31 현재,"37,663,508,865",11,KRW,2024
20250318000466,11011,2024,01649204,483650,CFS,연결재무제표,BS,재무상태표,자본금,제 9 기,2024.12.31 현재,"1,146,566,500",제 8 기,2023.12.31 현재,"889,580,500",제 7 기,2022.12.31 현재,"865,647,500",13,KRW,2024
20250318000466,11011,2024,01649204,483650,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 9 기,2024.12.31 현재,"25,802,142,837",제 8 기,2023.12.31 현재,"13,056,632,386",제 7 기,2022.12.31 현재,"-3,764,724,550",17,KRW,2024
20250318000466,11011,2024,01649204,483650,CFS,연결재무제표,BS,재무상태표,자본총계,제 9 기,2024.12.31 현재,"102,069,072,470",제 8 기,2023.12.31 현재,"15,513,742,727",제 7 기,2022.12.31 현재,"1,692,061,586",21,KRW,2024
20250318000466,11011,2024,01649204,483650,CFS,연결재무제표,IS,손익계산서,매출액,제 9 기,2024.01.01 ~ 2024.12.31,"309,062,616,157",제 8 기,2023.01.01 ~ 2023.12.31,"200,802,470,160",제 7 기,2022.01.01 ~ 2022.12.31,-,23,KRW,2024
20250318000466,11011,2024,01649204,483650,CFS,연결재무제표,IS,손익계산서,영업이익,제 9 기,2024.01.01 ~ 2024.12.31,"59,844,712,688",제 8 기,2023.01.01 ~ 2023.12.31,"32,445,933,395",제 7 기,2022.01.01 ~ 2022.12.31,-,25,KRW,2024
20250318000466,11011,2024,01649204,483650,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 9 기,2024.01.01 ~ 2024.12.31,"29,064,874,181",제 8 기,2023.01.01 ~ 2023.12.31,"15,321,013,991",제 7 기,2022.01.01 ~ 2022.12.31,-,27,KRW,2024
20250318000466,11011,2024,01649204,483650,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 9 기,2024.01.01 ~ 2024.12.31,"15,408,977,423",제 8 기,2023.01.01 ~ 2023.12.31,"13,604,748,485",제 7 기,2022.01.01 ~ 2022.12.31,-,29,KRW,2024
20250318000466,11011,2024,01649204,483650,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 9 기,2024.01.01 ~ 2024.12.31,"15,408,977,423",제 8 기,2023.01.01 ~ 2023.12.31,"13,604,748,485",제 7 기,2022.01.01 ~ 2022.12.31,-,61,KRW,2024
20250318000466,11011,2024,01649204,483650,CFS,연결재무제표,IS,손익계산서,총포괄손익,제 9 기,2024.01.01 ~ 2024.12.31,"14,166,187,904",제 8 기,2023.01.01 ~ 2023.12.31,"13,223,701,275",제 7 기,2022.01.01 ~ 2022.12.31,-,63,KRW,2024
20250318000466,11011,2024,01649204,483650,OFS,재무제표,BS,재무상태표,유동자산,제 9 기,2024.12.31 현재,"131,635,094,171",제 8 기,2023.12.31 현재,"71,924,100,040",제 7 기,2022.12.31 현재,"36,367,952,162",2,KRW,2024
20250318000466,11011,2024,01649204,483650,OFS,재무제표,BS,재무상태표,비유동자산,제 9 기,2024.12.31 현재,"7,507,487,192",제 8 기,2023.12.31 현재,"5,866,725,734",제 7 기,2022.12.31 현재,"2,987,618,289",4,KRW,2024
20250318000466,11011,2024,01649204,483650,OFS,재무제표,BS,재무상태표,자산총계,제 9 기,2024.12.31 현재,"139,142,581,363",제 8 기,2023.12.31 현재,"77,790,825,774",제 7 기,2022.12.31 현재,"39,355,570,451",6,KRW,2024
20250318000466,11011,2024,01649204,483650,OFS,재무제표,BS,재무상태표,유동부채,제 9 기,2024.12.31 현재,"29,889,055,594",제 8 기,2023.12.31 현재,"55,551,870,793",제 7 기,2022.12.31 현재,"34,280,975,281",8,KRW,2024
20250318000466,11011,2024,01649204,483650,OFS,재무제표,BS,재무상태표,비유동부채,제 9 기,2024.12.31 현재,"2,715,869,511",제 8 기,2023.12.31 현재,"6,435,722,578",제 7 기,2022.12.31 현재,"3,382,533,584",10,KRW,2024
20250318000466,11011,2024,01649204,483650,OFS,재무제표,BS,재무상태표,부채총계,제 9 기,2024.12.31 현재,"32,604,925,105",제 8 기,2023.12.31 현재,"61,987,593,371",제 7 기,2022.12.31 현재,"37,663,508,865",12,KRW,2024
20250318000466,11011,2024,01649204,483650,OFS,재무제표,BS,재무상태표,자본금,제 9 기,2024.12.31 현재,"1,146,566,500",제 8 기,2023.12.31 현재,"889,580,500",제 7 기,2022.12.31 현재,"865,647,500",15,KRW,2024
20250318000466,11011,2024,01649204,483650,OFS,재무제표,BS,재무상태표,이익잉여금,제 9 기,2024.12.31 현재,"29,350,252,654",제 8 기,2023.12.31 현재,"13,376,592,251",제 7 기,2022.12.31 현재,"-3,764,724,550",19,KRW,2024
20250318000466,11011,2024,01649204,483650,OFS,재무제표,BS,재무상태표,자본총계,제 9 기,2024.12.31 현재,"106,537,656,258",제 8 기,2023.12.31 현재,"15,803,232,403",제 7 기,2022.12.31 현재,"1,692,061,586",22,KRW,2024
20250318000466,11011,2024,01649204,483650,OFS,재무제표,IS,손익계산서,매출액,제 9 기,2024.01.01 ~ 2024.12.31,"303,018,754,129",제 8 기,2023.01.01 ~ 2023.12.31,"200,032,607,788",제 7 기,2022.01.01 ~ 2022.12.31,-,24,KRW,2024
20250318000466,11011,2024,01649204,483650,OFS,재무제표,IS,손익계산서,영업이익,제 9 기,2024.01.01 ~ 2024.12.31,"62,808,036,887",제 8 기,2023.01.01 ~ 2023.12.31,"32,910,810,340",제 7 기,2022.01.01 ~ 2022.12.31,-,26,KRW,2024
20250318000466,11011,2024,01649204,483650,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 9 기,2024.01.01 ~ 2024.12.31,"32,794,251,223",제 8 기,2023.01.01 ~ 2023.12.31,"15,715,005,684",제 7 기,2022.01.01 ~ 2022.12.31,-,28,KRW,2024
20250318000466,11011,2024,01649204,483650,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 9 기,2024.01.01 ~ 2024.12.31,"18,637,127,375",제 8 기,2023.01.01 ~ 2023.12.31,"13,924,708,350",제 7 기,2022.01.01 ~ 2022.12.31,-,30,KRW,2024
20250318000466,11011,2024,01649204,483650,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 9 기,2024.01.01 ~ 2024.12.31,"18,637,127,375",제 8 기,2023.01.01 ~ 2023.12.31,"13,924,708,350",제 7 기,2022.01.01 ~ 2022.12.31,-,62,KRW,2024
20250318000466,11011,2024,01649204,483650,OFS,재무제표,IS,손익계산서,총포괄손익,제 9 기,2024.01.01 ~ 2024.12.31,"18,345,282,016",제 8 기,2023.01.01 ~ 2023.12.31,"13,513,190,951",제 7 기,2022.01.01 ~ 2022.12.31,-,64,KRW,2024
20250320001576,11011,2024,01210677,480370,CFS,연결재무제표,BS,재무상태표,유동자산,제 21 기,2024.12.31 현재,"156,222,425,652",제 20 기,2023.12.31 현재,"107,539,452,051",제 19 기,2022.12.31 현재,"130,461,358,136",1,KRW,2024
20250320001576,11011,2024,01210677,480370,CFS,연결재무제표,BS,재무상태표,비유동자산,제 21 기,2024.12.31 현재,"32,200,652,524",제 20 기,2023.12.31 현재,"29,048,780,511",제 19 기,2022.12.31 현재,"25,091,752,973",3,KRW,2024
20250320001576,11011,2024,01210677,480370,CFS,연결재무제표,BS,재무상태표,자산총계,제 21 기,2024.12.31 현재,"188,423,078,176",제 20 기,2023.12.31 현재,"136,588,232,562",제 19 기,2022.12.31 현재,"155,553,111,109",5,KRW,2024
20250320001576,11011,2024,01210677,480370,CFS,연결재무제표,BS,재무상태표,유동부채,제 21 기,2024.12.31 현재,"92,432,056,362",제 20 기,2023.12.31 현재,"90,514,091,179",제 19 기,2022.12.31 현재,"110,918,350,078",7,KRW,2024
20250320001576,11011,2024,01210677,480370,CFS,연결재무제표,BS,재무상태표,비유동부채,제 21 기,2024.12.31 현재,"4,859,827,465",제 20 기,2023.12.31 현재,"3,230,513,016",제 19 기,2022.12.31 현재,"17,765,072,062",9,KRW,2024
20250320001576,11011,2024,01210677,480370,CFS,연결재무제표,BS,재무상태표,부채총계,제 21 기,2024.12.31 현재,"97,291,883,827",제 20 기,2023.12.31 현재,"93,744,604,195",제 19 기,2022.12.31 현재,"128,683,422,140",11,KRW,2024
20250320001576,11011,2024,01210677,480370,CFS,연결재무제표,BS,재무상태표,자본금,제 21 기,2024.12.31 현재,"943,486,100",제 20 기,2023.12.31 현재,"679,350,000",제 19 기,2022.12.31 현재,"500,000,000",13,KRW,2024
20250320001576,11011,2024,01210677,480370,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 21 기,2024.12.31 현재,"61,319,500,901",제 20 기,2023.12.31 현재,"41,506,955,285",제 19 기,2022.12.31 현재,"26,409,760,355",17,KRW,2024
20250320001576,11011,2024,01210677,480370,CFS,연결재무제표,BS,재무상태표,자본총계,제 21 기,2024.12.31 현재,"91,131,194,349",제 20 기,2023.12.31 현재,"42,843,628,367",제 19 기,2022.12.31 현재,"26,869,688,969",21,KRW,2024
20250320001576,11011,2024,01210677,480370,CFS,연결재무제표,IS,손익계산서,매출액,제 21 기,2024.01.01 ~ 2024.12.31,"295,772,527,163",제 20 기,2023.01.01 ~ 2023.12.31,"215,298,444,210",제 19 기,2022.01.01 ~ 2022.12.31,"269,463,267,750",23,KRW,2024
20250320001576,11011,2024,01210677,480370,CFS,연결재무제표,IS,손익계산서,영업이익,제 21 기,2024.01.01 ~ 2024.12.31,"16,524,305,283",제 20 기,2023.01.01 ~ 2023.12.31,"17,666,706,565",제 19 기,2022.01.01 ~ 2022.12.31,"-2,856,241,311",25,KRW,2024
20250320001576,11011,2024,01210677,480370,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 21 기,2024.01.01 ~ 2024.12.31,"24,830,469,220",제 20 기,2023.01.01 ~ 2023.12.31,"17,377,544,400",제 19 기,2022.01.01 ~ 2022.12.31,"-3,015,909,442",27,KRW,2024
20250320001576,11011,2024,01210677,480370,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 21 기,2024.01.01 ~ 2024.12.31,"19,812,545,616",제 20 기,2023.01.01 ~ 2023.12.31,"15,097,194,930",제 19 기,2022.01.01 ~ 2022.12.31,"-3,137,262,805",29,KRW,2024
20250320001576,11011,2024,01210677,480370,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 21 기,2024.01.01 ~ 2024.12.31,"19,812,545,616",제 20 기,2023.01.01 ~ 2023.12.31,"15,097,194,930",제 19 기,2022.01.01 ~ 2022.12.31,"-3,137,262,805",61,KRW,2024
20250320001576,11011,2024,01210677,480370,CFS,연결재무제표,IS,손익계산서,총포괄손익,제 21 기,2024.01.01 ~ 2024.12.31,"19,412,797,324",제 20 기,2023.01.01 ~ 2023.12.31,"15,794,589,398",제 19 기,2022.01.01 ~ 2022.12.31,"-3,091,261,026",63,KRW,2024
20250320001576,11011,2024,01210677,480370,OFS,재무제표,BS,재무상태표,유동자산,제 21 기,2024.12.31 현재,"121,425,040,564",제 20 기,2023.12.31 현재,"89,279,532,272",제 19 기,2022.12.31 현재,"96,593,659,770",2,KRW,2024
20250320001576,11011,2024,01210677,480370,OFS,재무제표,BS,재무상태표,비유동자산,제 21 기,2024.12.31 현재,"30,925,430,552",제 20 기,2023.12.31 현재,"29,831,626,326",제 19 기,2022.12.31 현재,"25,736,868,723",4,KRW,2024
20250320001576,11011,2024,01210677,480370,OFS,재무제표,BS,재무상태표,자산총계,제 21 기,2024.12.31 현재,"152,350,471,116",제 20 기,2023.12.31 현재,"119,111,158,598",제 19 기,2022.12.31 현재,"122,330,528,493",6,KRW,2024
20250320001576,11011,2024,01210677,480370,OFS,재무제표,BS,재무상태표,유동부채,제 21 기,2024.12.31 현재,"72,022,320,753",제 20 기,2023.12.31 현재,"83,334,760,525",제 19 기,2022.12.31 현재,"79,940,003,926",8,KRW,2024
20250320001576,11011,2024,01210677,480370,OFS,재무제표,BS,재무상태표,비유동부채,제 21 기,2024.12.31 현재,"2,986,680,964",제 20 기,2023.12.31 현재,"2,324,088,051",제 19 기,2022.12.31 현재,"17,116,237,531",10,KRW,2024
20250320001576,11011,2024,01210677,480370,OFS,재무제표,BS,재무상태표,부채총계,제 21 기,2024.12.31 현재,"75,009,001,717",제 20 기,2023.12.31 현재,"85,658,848,576",제 19 기,2022.12.31 현재,"97,056,241,457",12,KRW,2024
20250320001576,11011,2024,01210677,480370,OFS,재무제표,BS,재무상태표,자본금,제 21 기,2024.12.31 현재,"943,486,100",제 20 기,2023.12.31 현재,"679,350,000",제 19 기,2022.12.31 현재,"500,000,000",15,KRW,2024
20250320001576,11011,2024,01210677,480370,OFS,재무제표,BS,재무상태표,이익잉여금,제 21 기,2024.12.31 현재,"47,787,350,741",제 20 기,2023.12.31 현재,"32,380,058,407",제 19 기,2022.12.31 현재,"24,194,500,616",19,KRW,2024
20250320001576,11011,2024,01210677,480370,OFS,재무제표,BS,재무상태표,자본총계,제 21 기,2024.12.31 현재,"77,341,469,399",제 20 기,2023.12.31 현재,"33,452,310,022",제 19 기,2022.12.31 현재,"25,274,287,036",22,KRW,2024
20250320001576,11011,2024,01210677,480370,OFS,재무제표,IS,손익계산서,매출액,제 21 기,2024.01.01 ~ 2024.12.31,"178,243,036,875",제 20 기,2023.01.01 ~ 2023.12.31,"145,563,679,386",제 19 기,2022.01.01 ~ 2022.12.31,"184,342,464,998",24,KRW,2024
20250320001576,11011,2024,01210677,480370,OFS,재무제표,IS,손익계산서,영업이익,제 21 기,2024.01.01 ~ 2024.12.31,"2,815,287,546",제 20 기,2023.01.01 ~ 2023.12.31,"14,558,689,436",제 19 기,2022.01.01 ~ 2022.12.31,"-433,506,679",26,KRW,2024
20250320001576,11011,2024,01210677,480370,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 21 기,2024.01.01 ~ 2024.12.31,"18,703,374,071",제 20 기,2023.01.01 ~ 2023.12.31,"10,010,358,372",제 19 기,2022.01.01 ~ 2022.12.31,"1,157,159,441",28,KRW,2024
20250320001576,11011,2024,01210677,480370,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 21 기,2024.01.01 ~ 2024.12.31,"15,407,292,334",제 20 기,2023.01.01 ~ 2023.12.31,"8,185,557,791",제 19 기,2022.01.01 ~ 2022.12.31,"1,633,869,794",30,KRW,2024
20250320001576,11011,2024,01210677,480370,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 21 기,2024.01.01 ~ 2024.12.31,"15,407,292,334",제 20 기,2023.01.01 ~ 2023.12.31,"8,185,557,791",제 19 기,2022.01.01 ~ 2022.12.31,"1,633,869,794",62,KRW,2024
20250320001576,11011,2024,01210677,480370,OFS,재무제표,IS,손익계산서,총포괄손익,제 21 기,2024.01.01 ~ 2024.12.31,"15,014,390,719",제 20 기,2023.01.01 ~ 2023.12.31,"7,998,672,986",제 19 기,2022.01.01 ~ 2022.12.31,"2,177,679,652",64,KRW,2024
20240401003467,11011,2023,00139834,064400,CFS,연결재무제표,BS,재무상태표,유동자산,제 37 기,2023.12.31 현재,"3,037,231,971,000",제 36 기,2022.12.31 현재,"2,847,939,028,000",제 35 기,2021.12.31 현재,"2,330,448,997,000",1,KRW,2023
20240401003467,11011,2023,00139834,064400,CFS,연결재무제표,BS,재무상태표,비유동자산,제 37 기,2023.12.31 현재,"1,003,447,629,000",제 36 기,2022.12.31 현재,"1,017,196,115,000",제 35 기,2021.12.31 현재,"994,223,007,000",3,KRW,2023
20240401003467,11011,2023,00139834,064400,CFS,연결재무제표,BS,재무상태표,자산총계,제 37 기,2023.12.31 현재,"4,040,679,600,000",제 36 기,2022.12.31 현재,"3,865,135,143,000",제 35 기,2021.12.31 현재,"3,324,672,004,000",5,KRW,2023
20240401003467,11011,2023,00139834,064400,CFS,연결재무제표,BS,재무상태표,유동부채,제 37 기,2023.12.31 현재,"1,543,112,565,000",제 36 기,2022.12.31 현재,"2,005,334,640,000",제 35 기,2021.12.31 현재,"1,382,440,620,000",7,KRW,2023
20240401003467,11011,2023,00139834,064400,CFS,연결재무제표,BS,재무상태표,비유동부채,제 37 기,2023.12.31 현재,"629,310,772,000",제 36 기,2022.12.31 현재,"229,011,823,000",제 35 기,2021.12.31 현재,"480,254,136,000",9,KRW,2023
20240401003467,11011,2023,00139834,064400,CFS,연결재무제표,BS,재무상태표,부채총계,제 37 기,2023.12.31 현재,"2,172,423,337,000",제 36 기,2022.12.31 현재,"2,234,346,463,000",제 35 기,2021.12.31 현재,"1,862,694,756,000",11,KRW,2023
20240401003467,11011,2023,00139834,064400,CFS,연결재무제표,BS,재무상태표,자본금,제 37 기,2023.12.31 현재,"47,198,411,000",제 36 기,2022.12.31 현재,"47,198,411,000",제 35 기,2021.12.31 현재,"47,198,411,000",13,KRW,2023
20240401003467,11011,2023,00139834,064400,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 37 기,2023.12.31 현재,"1,772,366,336,000",제 36 기,2022.12.31 현재,"1,553,012,183,000",제 35 기,2021.12.31 현재,"1,382,397,508,000",17,KRW,2023
20240401003467,11011,2023,00139834,064400,CFS,연결재무제표,BS,재무상태표,자본총계,제 37 기,2023.12.31 현재,"1,868,256,263,000",제 36 기,2022.12.31 현재,"1,630,788,680,000",제 35 기,2021.12.31 현재,"1,461,977,248,000",21,KRW,2023
20240401003467,11011,2023,00139834,064400,CFS,연결재무제표,IS,손익계산서,매출액,제 37 기,2023.01.01 ~ 2023.12.31,"5,605,300,168,000",제 36 기,2022.01.01 ~ 2022.12.31,"4,969,651,212,000",제 35 기,2021.01.01 ~ 2021.12.31,"4,143,140,260,000",23,KRW,2023
20240401003467,11011,2023,00139834,064400,CFS,연결재무제표,IS,손익계산서,영업이익,제 37 기,2023.01.01 ~ 2023.12.31,"464,048,383,000",제 36 기,2022.01.01 ~ 2022.12.31,"385,394,776,000",제 35 기,2021.01.01 ~ 2021.12.31,"328,584,939,000",25,KRW,2023
20240401003467,11011,2023,00139834,064400,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 37 기,2023.01.01 ~ 2023.12.31,"442,662,493,000",제 36 기,2022.01.01 ~ 2022.12.31,"364,864,128,000",제 35 기,2021.01.01 ~ 2021.12.31,"316,090,462,000",27,KRW,2023
20240401003467,11011,2023,00139834,064400,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 37 기,2023.01.01 ~ 2023.12.31,"332,352,235,000",제 36 기,2022.01.01 ~ 2022.12.31,"264,968,155,000",제 35 기,2021.01.01 ~ 2021.12.31,"234,946,496,000",29,KRW,2023
20240401003467,11011,2023,00139834,064400,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 37 기,2023.01.01 ~ 2023.12.31,"332,352,235,000",제 36 기,2022.01.01 ~ 2022.12.31,"264,968,155,000",제 35 기,2021.01.01 ~ 2021.12.31,"234,946,496,000",61,KRW,2023
20240401003467,11011,2023,00139834,064400,CFS,연결재무제표,IS,손익계산서,총포괄손익,제 37 기,2023.01.01 ~ 2023.12.31,"341,232,433,000",제 36 기,2022.01.01 ~ 2022.12.31,"264,940,588,000",제 35 기,2021.01.01 ~ 2021.12.31,"246,351,144,000",63,KRW,2023
20240401003467,11011,2023,00139834,064400,OFS,재무제표,BS,재무상태표,유동자산,제 37 기,2023.12.31 현재,"2,723,025,312,000",제 36 기,2022.12.31 현재,"2,587,250,710,000",제 35 기,2021.12.31 현재,"2,092,251,085,000",2,KRW,2023
20240401003467,11011,2023,00139834,064400,OFS,재무제표,BS,재무상태표,비유동자산,제 37 기,2023.12.31 현재,"966,385,536,000",제 36 기,2022.12.31 현재,"1,003,510,438,000",제 35 기,2021.12.31 현재,"980,393,404,000",4,KRW,2023
20240401003467,11011,2023,00139834,064400,OFS,재무제표,BS,재무상태표,자산총계,제 37 기,2023.12.31 현재,"3,689,410,848,000",제 36 기,2022.12.31 현재,"3,590,761,148,000",제 35 기,2021.12.31 현재,"3,072,644,489,000",6,KRW,2023
20240401003467,11011,2023,00139834,064400,OFS,재무제표,BS,재무상태표,유동부채,제 37 기,2023.12.31 현재,"1,388,590,318,000",제 36 기,2022.12.31 현재,"1,858,173,271,000",제 35 기,2021.12.31 현재,"1,231,093,381,000",8,KRW,2023
20240401003467,11011,2023,00139834,064400,OFS,재무제표,BS,재무상태표,비유동부채,제 37 기,2023.12.31 현재,"613,255,728,000",제 36 기,2022.12.31 현재,"218,815,758,000",제 35 기,2021.12.31 현재,"468,930,580,000",10,KRW,2023
20240401003467,11011,2023,00139834,064400,OFS,재무제표,BS,재무상태표,부채총계,제 37 기,2023.12.31 현재,"2,001,846,046,000",제 36 기,2022.12.31 현재,"2,076,989,029,000",제 35 기,2021.12.31 현재,"1,700,023,961,000",12,KRW,2023
20240401003467,11011,2023,00139834,064400,OFS,재무제표,BS,재무상태표,자본금,제 37 기,2023.12.31 현재,"47,198,411,000",제 36 기,2022.12.31 현재,"47,198,411,000",제 35 기,2021.12.31 현재,"47,198,411,000",15,KRW,2023
20240401003467,11011,2023,00139834,064400,OFS,재무제표,BS,재무상태표,이익잉여금,제 37 기,2023.12.31 현재,"1,502,808,682,000",제 36 기,2022.12.31 현재,"1,342,296,959,000",제 35 기,2021.12.31 현재,"1,201,127,050,000",19,KRW,2023
20240401003467,11011,2023,00139834,064400,OFS,재무제표,BS,재무상태표,자본총계,제 37 기,2023.12.31 현재,"1,687,564,802,000",제 36 기,2022.12.31 현재,"1,513,772,119,000",제 35 기,2021.12.31 현재,"1,372,620,528,000",22,KRW,2023
20240401003467,11011,2023,00139834,064400,OFS,재무제표,IS,손익계산서,매출액,제 37 기,2023.01.01 ~ 2023.12.31,"5,112,688,400,000",제 36 기,2022.01.01 ~ 2022.12.31,"4,590,452,884,000",제 35 기,2021.01.01 ~ 2021.12.31,"3,826,781,022,000",24,KRW,2023
20240401003467,11011,2023,00139834,064400,OFS,재무제표,IS,손익계산서,영업이익,제 37 기,2023.01.01 ~ 2023.12.31,"373,164,112,000",제 36 기,2022.01.01 ~ 2022.12.31,"317,774,098,000",제 35 기,2021.01.01 ~ 2021.12.31,"275,207,348,000",26,KRW,2023
20240401003467,11011,2023,00139834,064400,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 37 기,2023.01.01 ~ 2023.12.31,"364,325,230,000",제 36 기,2022.01.01 ~ 2022.12.31,"320,252,070,000",제 35 기,2021.01.01 ~ 2021.12.31,"277,527,547,000",28,KRW,2023
20240401003467,11011,2023,00139834,064400,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 37 기,2023.01.01 ~ 2023.12.31,"273,840,760,000",제 36 기,2022.01.01 ~ 2022.12.31,"235,792,430,000",제 35 기,2021.01.01 ~ 2021.12.31,"213,942,404,000",30,KRW,2023
20240401003467,11011,2023,00139834,064400,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 37 기,2023.01.01 ~ 2023.12.31,"273,840,760,000",제 36 기,2022.01.01 ~ 2022.12.31,"235,792,430,000",제 35 기,2021.01.01 ~ 2021.12.31,"213,942,404,000",62,KRW,2023
20240401003467,11011,2023,00139834,064400,OFS,재무제표,IS,손익계산서,총포괄손익,제 37 기,2023.01.01 ~ 2023.12.31,"277,557,533,000",제 36 기,2022.01.01 ~ 2022.12.31,"236,196,706,000",제 35 기,2021.01.01 ~ 2021.12.31,"215,262,754,000",64,KRW,2023
20250311001270,11011,2024,00139834,064400,CFS,연결재무제표,BS,재무상태표,유동자산,제 38 기,2024.12.31 현재,"3,435,316,290,000",제 37 기,2023.12.31 현재,"3,037,231,971,000",제 36 기,2022.12.31 현재,"2,847,939,028,000",1,KRW,2024
20250311001270,11011,2024,00139834,064400,CFS,연결재무제표,BS,재무상태표,비유동자산,제 38 기,2024.12.31 현재,"1,069,191,473,000",제 37 기,2023.12.31 현재,"1,003,447,629,000",제 36 기,2022.12.31 현재,"1,017,196,115,000",3,KRW,2024
20250311001270,11011,2024,00139834,064400,CFS,연결재무제표,BS,재무상태표,자산총계,제 38 기,2024.12.31 현재,"4,504,507,763,000",제 37 기,2023.12.31 현재,"4,040,679,600,000",제 36 기,2022.12.31 현재,"3,865,135,143,000",5,KRW,2024
20250311001270,11011,2024,00139834,064400,CFS,연결재무제표,BS,재무상태표,유동부채,제 38 기,2024.12.31 현재,"1,852,324,271,000",제 37 기,2023.12.31 현재,"1,543,112,565,000",제 36 기,2022.12.31 현재,"2,005,334,640,000",7,KRW,2024
20250311001270,11011,2024,00139834,064400,CFS,연결재무제표,BS,재무상태표,비유동부채,제 38 기,2024.12.31 현재,"529,373,093,000",제 37 기,2023.12.31 현재,"629,310,772,000",제 36 기,2022.12.31 현재,"229,011,823,000",9,KRW,2024
20250311001270,11011,2024,00139834,064400,CFS,연결재무제표,BS,재무상태표,부채총계,제 38 기,2024.12.31 현재,"2,381,697,364,000",제 37 기,2023.12.31 현재,"2,172,423,337,000",제 36 기,2022.12.31 현재,"2,234,346,463,000",11,KRW,2024
20250311001270,11011,2024,00139834,064400,CFS,연결재무제표,BS,재무상태표,자본금,제 38 기,2024.12.31 현재,"47,198,411,000",제 37 기,2023.12.31 현재,"47,198,411,000",제 36 기,2022.12.31 현재,"47,198,411,000",13,KRW,2024
20250311001270,11011,2024,00139834,064400,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 38 기,2024.12.31 현재,"2,003,112,201,000",제 37 기,2023.12.31 현재,"1,772,366,336,000",제 36 기,2022.12.31 현재,"1,553,012,183,000",17,KRW,2024
20250311001270,11011,2024,00139834,064400,CFS,연결재무제표,BS,재무상태표,자본총계,제 38 기,2024.12.31 현재,"2,122,810,399,000",제 37 기,2023.12.31 현재,"1,868,256,263,000",제 36 기,2022.12.31 현재,"1,630,788,680,000",21,KRW,2024
20250311001270,11011,2024,00139834,064400,CFS,연결재무제표,IS,손익계산서,매출액,제 38 기,2024.01.01 ~ 2024.12.31,"5,982,627,063,000",제 37 기,2023.01.01 ~ 2023.12.31,"5,605,300,168,000",제 36 기,2022.01.01 ~ 2022.12.31,"4,969,651,212,000",23,KRW,2024
